order_id,order_date,ingestion_date,channel,region,product_line,status,gross_amount
116397,2024-11-23,2024-11-23,Mobile,South,SeniorCare,Completed,56.7
116398,2025-11-18,2025-11-18,Web,West,SeniorCare,Completed,56.2
116399,2024-05-28,2024-05-28,Mobile,West,Supplies,Completed,34.84
116400,2024-08-26,2024-08-26,Web,Midwest,Supplies,Completed,123.53
116401,2024-01-17,2024-01-17,Partner,Northeast,HomeCare,Completed,42.69
116402,2024-04-20,2024-04-20,Web,West,SeniorCare,Completed,58.9
116403,2025-12-18,2025-12-18,Mobile,Northeast,SeniorCare,Completed,249.5
116404,2025-09-11,2025-09-11,Mobile,Northeast,HomeCare,Cancelled,62.59
116405,2024-07-08,2024-07-08,Web,South,SeniorCare,Completed,84.71
116406,2025-05-28,2025-05-28,Mobile,West,SeniorCare,Completed,173.14
116407,2025-03-09,2025-03-15,Partner,Midwest,HomeCare,Completed,88.17
116408,2025-10-24,2025-10-24,Mobile,Northeast,HomeCare,Completed,113.48
116409,2024-08-07,2024-08-07,Partner,West,SeniorCare,Completed,61.11
116410,2025-12-27,2025-12-27,Web,South,HomeCare,Completed,60.57
116411,2024-09-27,2024-09-27,Partner,Northeast,Hospice,Completed,49.11
116412,2025-06-08,2025-06-08,Partner,Northeast,HomeCare,Completed,84.04
116413,2024-10-17,2024-10-17,Mobile,West,Supplies,Completed,73.7
116414,2025-05-05,2025-05-05,Mobile,South,SeniorCare,Completed,225.13
116415,2024-09-01,2024-09-01,Mobile,Northeast,HomeCare,Cancelled,71.42
116416,2025-09-08,2025-09-17,Mobile,Midwest,Supplies,Completed,110.97
116417,2025-04-11,2025-04-10,Mobile,Midwest,HomeCare,Completed,149.39
116418,2024-07-30,2024-07-30,Web,Midwest,Supplies,Completed,42.19
116419,2025-12-03,2025-12-03,Mobile,South,Supplies,Completed,61.98
116420,2025-06-02,2025-06-02,Web,South,SeniorCare,Completed,87.29
116421,2024-11-09,2024-11-09,Mobile,Midwest,Supplies,Completed,30.54
116422,2024-04-09,2024-04-09,Mobile,Midwest,Supplies,Completed,53.85
116423,2025-12-12,2025-12-15,Web,South,Hospice,Completed,72.15
116424,2025-07-05,2025-07-05,Web,West,HomeCare,Completed,83.43
116425,2025-05-03,2025-05-03,Web,Midwest,HomeCare,Completed,86.31
116426,2025-09-01,2025-09-01,Mobile,South,HomeCare,Completed,91.25
116427,2025-03-19,2025-03-19,Web,Northeast,Hospice,Completed,81.26
116428,2024-06-18,2024-06-18,Web,West,HomeCare,Completed,55.09
116429,2024-06-22,2024-06-22,Web,Northeast,Hospice,Completed,45.36
116430,2024-02-27,2024-02-27,Web,South,HomeCare,Completed,149.04
116431,2024-02-15,2024-02-15,Web,Midwest,Supplies,Completed,61.68
116432,2025-06-16,2025-06-25,Web,Midwest,HomeCare,Completed,156.0
116433,2025-09-14,2025-09-14,Mobile,Northeast,SeniorCare,Completed,78.97
116434,2024-04-29,2024-04-29,Mobile,South,HomeCare,Cancelled,92.6
116435,2025-02-23,2025-02-23,Partner,South,Hospice,Completed,95.71
116436,2024-03-31,2024-03-31,Web,Midwest,HomeCare,Completed,77.76
116437,2024-10-29,2024-10-29,Web,South,Hospice,Completed,123.5
116438,2025-08-01,2025-08-01,Web,South,HomeCare,Completed,80.29
116439,2025-08-16,2025-08-16,Mobile,South,Hospice,Cancelled,177.46
116440,2025-11-24,2025-11-24,Web,Midwest,Hospice,Returned,219.51
116441,2024-08-15,2024-08-15,Web,None,Supplies,Completed,116.89
116442,2025-11-24,2025-11-24,Mobile,Midwest,HomeCare,Completed,202.35
116443,2025-07-26,2025-07-26,Web,South,HomeCare,Completed,52.75
116444,2024-09-05,2024-09-04,Mobile,Northeast,Supplies,Completed,111.29
116445,2024-08-27,2024-08-27,Mobile,South,Hospice,Cancelled,114.84
116446,2024-03-19,2024-03-19,Mobile,Midwest,SeniorCare,Completed,89.93
116447,2025-11-04,2025-11-14,Web,Northeast,HomeCare,Completed,65.35
116448,2024-05-28,2024-05-28,Web,South,SeniorCare,Completed,70.81
116449,2024-07-14,2024-07-14,Mobile,South,Hospice,Completed,36.5
116450,2024-10-28,2024-10-28,Web,Midwest,Supplies,Completed,80.66
116451,2024-04-10,2024-04-10,Web,West,Hospice,Completed,99.27
116452,2025-08-12,2025-08-18,Web,South,SeniorCare,Completed,65.99
116453,2025-05-25,2025-06-02,Web,South,HomeCare,Completed,182.6
116454,2024-04-24,2024-05-01,Web,Midwest,HomeCare,Completed,94.12
116455,2024-04-29,2024-04-29,Mobile,Northeast,HomeCare,Completed,59.01
116456,2024-01-17,2024-01-17,Mobile,South,SeniorCare,Completed,84.76
116457,2025-11-24,2025-11-24,Web,Northeast,Hospice,Completed,258.9
116458,2024-11-14,2024-11-14,Mobile,Midwest,SeniorCare,Completed,80.11
116459,2025-04-24,2025-04-24,Partner,South,Supplies,Completed,91.47
116460,2024-04-19,2024-04-19,Web,Northeast,HomeCare,Completed,65.3
116461,2024-06-18,2024-06-17,Mobile,South,SeniorCare,Completed,109.51
116462,2025-01-30,2025-01-30,Web,Midwest,Supplies,Returned,67.71
116463,2024-06-01,2024-06-01,Partner,Northeast,SeniorCare,Cancelled,85.59
116464,2025-03-24,2025-03-24,Web,West,SeniorCare,Completed,66.99
116465,2025-11-06,2025-11-06,Web,South,Supplies,Completed,53.03
116466,2024-08-11,2024-08-16,Partner,Northeast,Supplies,Completed,23.79
116467,2025-03-20,2025-03-20,Mobile,South,Hospice,Completed,49.06
116468,2025-10-31,2025-10-31,Web,Northeast,SeniorCare,Completed,39.25
116469,2025-10-15,2025-10-15,Mobile,Northeast,Hospice,Completed,51.28
116470,2024-01-06,2024-01-06,Partner,Northeast,HomeCare,Completed,81.24
116471,2024-03-21,2024-03-29,Web,South,HomeCare,Completed,72.77
116472,2025-12-21,2025-12-21,Web,Midwest,Hospice,Completed,64.83
116473,2025-11-07,2025-11-07,Web,South,Hospice,Completed,200.23
116474,2024-08-23,2024-08-23,Partner,Northeast,SeniorCare,Completed,74.57
116475,2025-01-15,2025-01-20,Web,Northeast,SeniorCare,Completed,133.21
116476,2025-02-22,2025-02-22,Web,Midwest,Supplies,Completed,29.15
116477,2025-05-03,2025-05-13,Web,South,HomeCare,Completed,115.3
116478,2025-07-02,2025-07-08,Web,None,HomeCare,Completed,152.89
116479,2024-09-29,2024-09-29,Mobile,Midwest,SeniorCare,Completed,104.12
116480,2025-10-12,2025-10-12,Web,West,Hospice,Completed,87.78
116481,2024-02-13,2024-02-19,Web,South,Supplies,Completed,52.84
116482,2024-01-24,2024-01-24,Web,Northeast,SeniorCare,Completed,101.06
116483,2025-12-01,2025-12-01,Web,South,HomeCare,Completed,96.12
116484,2024-05-09,2024-05-09,Web,South,HomeCare,Completed,161.29
116485,2025-12-28,2025-12-28,Web,West,SeniorCare,Completed,53.27
116486,2024-07-29,2024-07-28,Mobile,Northeast,HomeCare,Completed,151.14
116487,2024-09-23,2024-09-23,Web,Midwest,HomeCare,Completed,108.28
116488,2024-01-21,2024-01-21,Web,West,HomeCare,Completed,103.19
116489,2025-11-20,2025-11-20,Mobile,South,SeniorCare,Completed,77.92
116490,2024-09-19,2024-09-19,Mobile,Northeast,SeniorCare,Completed,145.06
116491,2024-05-02,2024-05-11,Mobile,Midwest,HomeCare,Completed,59.99
116492,2024-12-19,2024-12-19,Partner,West,SeniorCare,Completed,48.0
116493,2024-04-23,2024-04-23,Web,West,SeniorCare,Completed,86.4
116494,2025-07-31,2025-07-31,Web,South,Supplies,Completed,43.17
116495,2024-02-23,2024-02-23,Web,Midwest,HomeCare,Cancelled,108.18
116496,2024-12-30,2024-12-30,Web,Northeast,HomeCare,Completed,241.34
116497,2024-10-13,2024-10-13,Partner,Midwest,Supplies,Completed,63.34
116498,2024-01-28,2024-01-28,Mobile,South,Hospice,Completed,121.15
116499,2024-02-08,2024-02-08,Mobile,Northeast,Supplies,Completed,134.35
116500,2025-01-14,2025-01-14,Partner,Midwest,SeniorCare,Completed,103.35
116501,2024-10-15,2024-10-15,Mobile,West,HomeCare,Returned,158.65
116502,2024-04-04,2024-04-04,Web,Northeast,Hospice,Returned,95.75
116503,2024-04-11,2024-04-11,Partner,South,HomeCare,Completed,90.78
116504,2025-08-11,2025-08-11,Web,South,SeniorCare,Completed,61.01
116505,2025-06-18,2025-06-18,Web,West,HomeCare,Completed,117.2
116506,2025-03-20,2025-03-20,Mobile,South,Supplies,Completed,77.43
116507,2025-09-01,2025-09-01,Partner,West,SeniorCare,Completed,121.76
116508,2024-02-20,2024-02-20,Mobile,Midwest,SeniorCare,Completed,105.63
116509,2025-05-17,2025-05-17,Web,South,SeniorCare,Completed,79.47
116510,2025-07-04,2025-07-11,Partner,South,Supplies,Completed,80.17
116511,2024-05-26,2024-05-26,Web,Midwest,Supplies,Completed,127.28
116512,2025-01-27,2025-01-27,Mobile,South,Supplies,Completed,64.99
116513,2025-07-14,2025-07-14,Web,South,Supplies,Completed,31.36
116514,2025-03-17,2025-03-25,Web,South,Hospice,Completed,67.01
116515,2024-07-01,2024-07-03,Web,Midwest,HomeCare,Completed,105.49
116516,2025-04-30,2025-04-30,Partner,None,HomeCare,Completed,60.79
116517,2025-07-09,2025-07-09,Partner,Midwest,Supplies,Completed,47.49
116518,2024-01-08,2024-01-08,Web,None,Supplies,Cancelled,46.84
116519,2025-02-18,2025-02-18,Web,Midwest,HomeCare,Completed,114.12
116520,2025-01-03,2025-01-03,Web,West,HomeCare,Completed,206.94
116521,2024-09-25,2024-09-25,Mobile,Midwest,SeniorCare,Completed,40.59
116522,2024-02-02,2024-02-02,Mobile,Midwest,SeniorCare,Completed,142.63
116523,2024-03-02,2024-03-02,Mobile,West,SeniorCare,Completed,139.56
116524,2025-07-02,2025-07-02,Web,Northeast,Supplies,Completed,69.79
116525,2025-08-27,2025-08-27,Web,South,SeniorCare,Cancelled,77.07
116526,2024-11-02,2024-11-02,Partner,West,SeniorCare,Completed,125.14
116527,2025-11-17,2025-11-17,Mobile,West,SeniorCare,Completed,87.98
116528,2025-11-09,2025-11-09,Web,Northeast,Hospice,Completed,101.43
116529,2025-05-01,2025-05-09,Web,Northeast,SeniorCare,Completed,34.6
116530,2025-02-28,2025-02-28,Web,Northeast,SeniorCare,Completed,107.6
116531,2025-12-06,2025-12-06,Web,West,Supplies,Completed,122.71
116532,2025-03-21,2025-03-29,Web,South,Supplies,Completed,30.39
116533,2025-11-13,2025-11-13,Mobile,West,SeniorCare,Completed,54.93
116534,2025-12-16,2025-12-16,Web,Midwest,HomeCare,Cancelled,74.03
116535,2024-05-22,2024-05-22,Web,Northeast,Supplies,Completed,53.1
116536,2025-04-27,2025-05-07,Mobile,West,SeniorCare,Completed,59.71
116537,2025-06-18,2025-06-18,Web,Midwest,Hospice,Completed,207.11
116538,2025-08-22,2025-08-22,Web,South,SeniorCare,Cancelled,231.71
116539,2024-09-12,2024-09-12,Partner,Northeast,Hospice,Completed,122.69
116540,2025-09-21,2025-09-21,Web,Northeast,Supplies,Completed,43.79
116541,2024-12-22,2024-12-22,Mobile,Northeast,HomeCare,Completed,101.38
116542,2024-10-09,2024-10-09,Web,West,Hospice,Completed,62.68
116543,2024-04-24,2024-04-24,Web,Midwest,SeniorCare,Completed,76.82
116544,2024-08-22,2024-08-22,Web,Northeast,HomeCare,Completed,122.9
116545,2025-12-13,2025-12-13,Mobile,Northeast,SeniorCare,Completed,118.42
116546,2025-06-07,2025-06-07,Web,Midwest,Hospice,Completed,145.05
116547,2025-06-14,2025-06-16,Mobile,Midwest,Hospice,Completed,86.8
116548,2025-10-16,2025-10-16,Web,Northeast,HomeCare,Completed,99.84
116549,2024-07-14,2024-07-14,Mobile,Northeast,HomeCare,Completed,78.43
116550,2025-04-28,2025-04-28,Web,Northeast,SeniorCare,Completed,132.43
116551,2024-09-28,2024-09-28,Web,South,SeniorCare,Completed,105.15
116552,2025-09-11,2025-09-11,Mobile,Northeast,Supplies,Completed,139.71
116553,2024-11-04,2024-11-04,Web,South,HomeCare,Completed,110.18
116554,2025-09-16,2025-09-16,Web,Midwest,HomeCare,Completed,60.99
116555,2025-06-30,2025-06-30,Mobile,Northeast,Hospice,Cancelled,59.95
116556,2025-07-18,2025-07-18,Mobile,Northeast,HomeCare,Completed,101.29
116557,2025-11-07,2025-11-07,Mobile,West,HomeCare,Completed,29.17
116558,2025-07-31,2025-07-31,Web,South,SeniorCare,Completed,69.71
116559,2024-08-22,2024-08-22,Web,Northeast,Hospice,Completed,81.98
116560,2025-01-16,2025-01-21,Web,West,HomeCare,Completed,62.6
116561,2024-12-11,2024-12-11,Web,South,SeniorCare,Completed,91.54
116562,2024-02-17,2024-02-17,Web,South,HomeCare,Completed,55.68
116563,2025-03-09,2025-03-09,Web,West,HomeCare,Completed,42.41
116564,2024-11-15,2024-11-23,Web,South,HomeCare,Completed,119.35
116565,2024-10-14,2024-10-14,Mobile,Northeast,Supplies,Completed,50.71
116566,2024-03-21,2024-03-21,Web,Northeast,HomeCare,Completed,110.4
116567,2025-01-03,2025-01-03,Web,South,Hospice,Completed,119.6
116568,2025-02-27,2025-02-27,Web,West,HomeCare,Completed,121.71
116569,2024-03-18,2024-03-18,Web,Midwest,SeniorCare,Completed,94.85
116570,2025-04-09,2025-04-09,Mobile,Midwest,HomeCare,Completed,124.92
116571,2024-05-02,2024-05-02,Web,Midwest,HomeCare,Completed,217.85
116572,2024-04-15,2024-04-15,Web,West,SeniorCare,Completed,100.66
116573,2024-10-20,2024-10-20,Partner,South,SeniorCare,Completed,112.79
116574,2024-10-11,2024-10-11,Web,Northeast,SeniorCare,Completed,90.16
116575,2025-10-30,2025-10-30,Web,Midwest,Hospice,Returned,42.57
116576,2024-02-19,2024-02-19,Mobile,South,Supplies,Completed,56.95
116577,2024-09-12,2024-09-12,Mobile,South,HomeCare,Completed,182.98
116578,2025-06-20,2025-06-20,Partner,Midwest,Hospice,Completed,139.89
116579,2024-07-01,2024-07-01,Partner,South,HomeCare,Completed,73.43
116580,2025-12-18,2025-12-20,Mobile,South,Hospice,Completed,132.18
116581,2025-06-27,2025-06-27,Web,Midwest,Hospice,Completed,62.97
116582,2025-11-22,2025-11-22,Web,South,SeniorCare,Completed,120.63
116583,2025-11-24,2025-11-24,Web,Northeast,Hospice,Cancelled,86.13
116584,2024-03-20,2024-03-20,Mobile,Midwest,HomeCare,Returned,101.9
116585,2024-12-01,2024-12-01,Partner,South,Supplies,Completed,36.68
116586,2025-06-28,2025-06-28,Web,South,HomeCare,Completed,104.25
116587,2024-01-07,2024-01-07,Partner,West,HomeCare,Completed,28.16
116588,2024-11-26,2024-12-05,Mobile,Northeast,Supplies,Completed,49.17
116589,2025-05-18,2025-05-18,Web,West,SeniorCare,Completed,58.28
116590,2025-08-02,2025-08-02,Partner,South,Supplies,Completed,42.38
116591,2024-10-30,2024-10-30,Mobile,West,HomeCare,Completed,16.75
116592,2025-09-22,2025-09-22,Web,Midwest,HomeCare,Completed,66.25
116593,2025-05-07,2025-05-07,Web,Northeast,Hospice,Completed,125.07
116594,2024-02-03,2024-02-03,Web,South,HomeCare,Completed,59.79
116595,2024-07-22,2024-07-22,Web,Northeast,SeniorCare,Completed,107.53
116596,2025-11-16,2025-11-22,Mobile,West,HomeCare,Completed,146.45
116597,2024-01-02,2024-01-02,Partner,Northeast,HomeCare,Completed,108.2
116598,2024-03-19,2024-03-19,Mobile,Midwest,Hospice,Completed,132.87
116599,2024-09-08,2024-09-08,Mobile,Northeast,HomeCare,Returned,106.71
116600,2025-12-27,2025-12-27,Mobile,Northeast,HomeCare,Completed,122.63
116601,2025-05-30,2025-05-30,Web,Midwest,HomeCare,Completed,66.65
116602,2024-04-17,2024-04-17,Mobile,Midwest,HomeCare,Completed,60.73
116603,2024-10-15,2024-10-14,Mobile,Northeast,Hospice,Completed,72.23
116604,2025-11-17,2025-11-17,Web,South,SeniorCare,Completed,119.16
116605,2024-06-09,2024-06-09,Web,Midwest,Hospice,Completed,71.71
116606,2025-02-24,2025-02-24,Mobile,West,SeniorCare,Completed,73.39
116607,2024-12-05,2024-12-05,Partner,West,HomeCare,Completed,75.18
116608,2025-07-09,2025-07-09,Partner,South,HomeCare,Completed,101.68
116609,2025-07-03,2025-07-03,Web,West,Supplies,Completed,82.93
116610,2025-09-01,2025-09-01,Mobile,West,HomeCare,Completed,127.17
116611,2024-03-28,2024-03-28,Web,Northeast,Supplies,Completed,24.82
116612,2024-11-27,2024-11-27,Partner,Northeast,HomeCare,Cancelled,110.63
116613,2025-05-20,2025-05-20,Mobile,West,SeniorCare,Completed,83.02
116614,2024-11-02,2024-11-02,Partner,Northeast,SeniorCare,Completed,92.66
116615,2025-05-02,2025-05-02,Partner,South,Hospice,Cancelled,92.29
116616,2025-04-09,2025-04-09,Web,Midwest,Hospice,Completed,73.21
116617,2024-09-28,2024-09-28,Partner,South,Supplies,Completed,98.41
116618,2024-03-14,2024-03-14,Mobile,Midwest,SeniorCare,Completed,76.72
116619,2025-12-10,2025-12-10,Web,Midwest,SeniorCare,Completed,156.35
116620,2025-08-26,2025-08-26,Web,South,Supplies,Completed,59.7
116621,2025-10-16,2025-10-16,Mobile,South,HomeCare,Cancelled,92.74
116622,2024-08-07,2024-08-07,Web,Midwest,SeniorCare,Completed,60.07
116623,2024-08-19,2024-08-19,Web,West,Supplies,Completed,60.21
116624,2024-08-24,2024-08-24,Mobile,Midwest,Supplies,Returned,96.37
116625,2024-01-23,2024-01-23,Web,Northeast,HomeCare,Completed,87.35
116626,2024-05-04,2024-05-04,Web,Northeast,Supplies,Completed,67.45
116627,2024-08-13,2024-08-20,Mobile,West,HomeCare,Completed,210.35
116628,2025-12-22,2025-12-22,Web,South,SeniorCare,Cancelled,46.78
116629,2024-05-29,2024-05-29,Mobile,Midwest,SeniorCare,Returned,53.46
116630,2025-01-06,2025-01-06,Web,Northeast,Hospice,Completed,127.69
116631,2025-02-04,2025-02-04,Partner,Northeast,HomeCare,Cancelled,39.73
116632,2024-09-20,2024-09-20,Web,West,HomeCare,Completed,120.87
116633,2025-11-02,2025-11-02,Mobile,Midwest,HomeCare,Completed,62.72
116634,2024-03-09,2024-03-09,Mobile,South,HomeCare,Completed,74.67
116635,2025-09-28,2025-09-28,Partner,Midwest,HomeCare,Completed,142.96
116636,2025-06-27,2025-06-27,Mobile,Northeast,Hospice,Completed,58.62
116637,2024-08-11,2024-08-11,Web,South,Hospice,Completed,40.56
116638,2025-07-15,2025-07-15,Web,Midwest,SeniorCare,Completed,29.63
116639,2024-11-09,2024-11-09,Mobile,Northeast,SeniorCare,Completed,98.45
116640,2025-12-10,2025-12-10,Mobile,South,HomeCare,Completed,142.46
116641,2024-01-27,2024-01-31,Mobile,Midwest,Supplies,Completed,35.67
116642,2024-01-22,2024-01-22,Web,Midwest,Hospice,Completed,186.85
116643,2025-02-01,2025-02-01,Mobile,West,HomeCare,Cancelled,90.43
116644,2025-11-11,2025-11-11,Web,Northeast,HomeCare,Completed,95.21
116645,2024-02-16,2024-02-16,Mobile,South,Supplies,Completed,96.6
116646,2025-07-22,2025-08-01,Mobile,South,Hospice,Completed,44.9
116647,2025-11-17,2025-11-19,Web,West,HomeCare,Completed,128.71
116648,2024-12-21,2024-12-21,Mobile,Midwest,Supplies,Completed,24.15
116649,2025-09-25,2025-09-25,Web,Midwest,SeniorCare,Completed,37.63
116650,2025-07-07,2025-07-07,Mobile,West,SeniorCare,Completed,40.72
116651,2024-06-05,2024-06-05,Mobile,South,HomeCare,Completed,124.01
116652,2025-09-16,2025-09-16,Web,West,Hospice,Completed,149.86
116653,2025-05-26,2025-05-26,Web,Northeast,HomeCare,Returned,142.03
116654,2024-01-10,2024-01-10,Mobile,Northeast,HomeCare,Completed,89.39
116655,2025-02-19,2025-02-25,Mobile,Northeast,Supplies,Returned,49.18
116656,2025-04-23,2025-04-23,Web,Midwest,HomeCare,Completed,116.75
116657,2025-08-08,2025-08-08,Web,West,HomeCare,Completed,84.32
116658,2025-07-17,2025-07-17,Web,South,Hospice,Completed,118.02
116659,2024-12-13,2024-12-13,Mobile,Midwest,SeniorCare,Completed,79.7
116660,2024-08-06,2024-08-06,Web,Midwest,HomeCare,Completed,88.03
116661,2024-05-20,2024-05-20,Mobile,South,HomeCare,Cancelled,250.14
116662,2024-03-06,2024-03-06,Mobile,South,HomeCare,Cancelled,142.24
116663,2025-04-12,2025-04-12,Mobile,Midwest,Supplies,Completed,75.01
116664,2025-12-02,2025-12-02,Partner,South,SeniorCare,Completed,68.24
116665,2024-02-28,2024-02-28,Web,West,SeniorCare,Returned,85.22
116666,2025-05-28,2025-05-28,Mobile,Northeast,SeniorCare,Completed,135.02
116667,2025-03-03,2025-03-03,Mobile,South,Supplies,Completed,64.69
116668,2024-05-05,2024-05-05,Mobile,Midwest,HomeCare,Completed,74.09
116669,2024-06-04,2024-06-04,Mobile,Northeast,SeniorCare,Completed,35.94
116670,2024-07-26,2024-07-26,Web,Northeast,HomeCare,Cancelled,75.33
116671,2025-05-15,2025-05-15,Partner,Midwest,Supplies,Completed,83.16
116672,2024-08-06,2024-08-15,Web,West,SeniorCare,Cancelled,44.04
116673,2025-08-28,2025-09-04,Partner,South,SeniorCare,Cancelled,172.0
116674,2024-09-27,2024-09-27,Web,None,Hospice,Completed,120.27
116675,2024-03-21,2024-03-21,Web,South,Hospice,Completed,214.32
116676,2024-03-10,2024-03-10,Partner,West,SeniorCare,Completed,79.45
116677,2024-10-19,2024-10-19,Mobile,West,HomeCare,Completed,30.12
116678,2024-10-25,2024-10-25,Mobile,Northeast,SeniorCare,Completed,67.71
116679,2025-06-20,2025-06-20,Web,South,HomeCare,Completed,64.74
116680,2024-12-15,2024-12-15,Web,South,Supplies,Completed,38.29
116681,2024-04-29,2024-05-07,Web,South,HomeCare,Completed,114.43
116682,2024-06-04,2024-06-10,Mobile,South,SeniorCare,Completed,52.17
116683,2025-02-18,2025-02-18,Web,West,Supplies,Cancelled,28.52
116684,2024-09-01,2024-09-01,Web,Northeast,SeniorCare,Completed,59.73
116685,2025-05-06,2025-05-06,Web,South,Hospice,Completed,159.55
116686,2025-11-05,2025-11-15,Partner,West,Hospice,Completed,92.05
116687,2024-09-16,2024-09-16,Mobile,Midwest,Hospice,Cancelled,66.76
116688,2025-02-07,2025-02-07,Web,Midwest,HomeCare,Cancelled,72.87
116689,2025-08-31,2025-08-31,Partner,South,SeniorCare,Completed,140.57
116690,2024-06-02,2024-06-02,Web,West,Supplies,Completed,74.08
116691,2025-01-08,2025-01-08,Web,Midwest,SeniorCare,Completed,106.17
116692,2024-08-11,2024-08-11,Web,Midwest,Supplies,Completed,73.53
116693,2025-04-03,2025-04-03,Partner,South,Supplies,Completed,25.41
116694,2025-06-27,2025-06-27,Web,West,Hospice,Completed,98.21
116695,2024-04-12,2024-04-12,Web,South,Hospice,Completed,172.63
116696,2024-05-17,2024-05-17,Partner,Northeast,Hospice,Returned,34.93
116697,2024-01-17,2024-01-17,Mobile,West,HomeCare,Completed,33.59
116698,2024-01-09,2024-01-12,Mobile,Northeast,HomeCare,Completed,51.77
116699,2024-02-07,2024-02-07,Mobile,Midwest,HomeCare,Cancelled,61.04
116700,2025-05-31,2025-05-31,Mobile,Midwest,Hospice,Completed,106.16
116701,2025-10-22,2025-10-22,Web,South,Hospice,Completed,54.41
116702,2024-10-26,2024-10-26,Mobile,Northeast,HomeCare,Completed,113.94
116703,2025-10-07,2025-10-11,Web,West,HomeCare,Completed,270.53
116704,2025-06-17,2025-06-17,Web,Midwest,SeniorCare,Completed,60.83
116705,2025-08-13,2025-08-13,Partner,South,Hospice,Completed,51.42
116706,2025-06-24,2025-06-29,Web,Midwest,SeniorCare,Completed,65.3
116707,2024-05-25,2024-05-25,Web,South,HomeCare,Completed,116.29
116708,2025-01-17,2025-01-17,Web,South,SeniorCare,Returned,87.32
116709,2025-01-19,2025-01-19,Mobile,West,HomeCare,Completed,128.18
116710,2025-04-14,2025-04-14,Partner,South,Supplies,Completed,50.31
116711,2025-08-04,2025-08-04,Web,Midwest,Supplies,Completed,68.13
116712,2024-03-23,2024-03-23,Web,South,HomeCare,Completed,319.91
116713,2025-05-08,2025-05-08,Mobile,West,HomeCare,Completed,72.62
116714,2025-08-31,2025-08-31,Mobile,South,HomeCare,Completed,88.23
116715,2024-03-25,2024-03-25,Web,West,HomeCare,Completed,111.13
116716,2024-10-30,2024-10-30,Web,South,SeniorCare,Completed,282.45
116717,2025-10-16,2025-10-19,Mobile,Northeast,HomeCare,Returned,136.14
116718,2024-01-18,2024-01-18,Web,South,HomeCare,Completed,93.51
116719,2024-04-27,2024-04-27,Mobile,West,Hospice,Completed,82.73
116720,2025-08-10,2025-08-10,Web,Northeast,SeniorCare,Completed,158.86
116721,2024-05-05,2024-05-05,Mobile,South,HomeCare,Completed,84.99
116722,2025-05-28,2025-05-28,Mobile,Northeast,HomeCare,Completed,190.19
116723,2025-10-20,2025-10-20,Mobile,Midwest,HomeCare,Completed,77.82
116724,2024-12-30,2025-01-03,Mobile,South,HomeCare,Completed,65.84
116725,2024-12-20,2024-12-20,Web,South,HomeCare,Completed,42.83
116726,2024-11-09,2024-11-09,Web,Northeast,SeniorCare,Cancelled,104.71
116727,2024-09-29,2024-09-29,Mobile,West,Supplies,Completed,23.39
116728,2024-10-04,2024-10-04,Mobile,Northeast,HomeCare,Completed,166.0
116729,2025-02-08,2025-02-08,Mobile,South,HomeCare,Completed,43.24
116730,2025-10-16,2025-10-16,Web,Midwest,HomeCare,Completed,35.67
116731,2025-12-18,2025-12-18,Mobile,West,HomeCare,Completed,86.7
116732,2025-09-24,2025-09-24,Web,South,Supplies,Completed,93.27
116733,2024-03-28,2024-03-28,Web,None,Hospice,Completed,98.15
116734,2024-08-12,2024-08-12,Web,West,HomeCare,Completed,129.99
116735,2025-07-07,2025-07-07,Partner,West,HomeCare,Returned,104.09
116736,2025-02-02,2025-02-02,Mobile,South,HomeCare,Completed,124.87
116737,2024-09-01,2024-09-01,Web,South,HomeCare,Completed,195.13
116738,2024-08-15,2024-08-15,Mobile,Northeast,SeniorCare,Completed,56.95
116739,2024-03-26,2024-03-26,Web,Midwest,SeniorCare,Completed,87.54
116740,2024-08-30,2024-08-30,Web,West,HomeCare,Completed,33.44
116741,2024-11-04,2024-11-04,Web,South,HomeCare,Cancelled,175.91
116742,2024-10-31,2024-10-31,Web,South,Supplies,Completed,48.83
116743,2025-02-05,2025-02-05,Web,Midwest,Hospice,Completed,107.15
116744,2024-07-18,2024-07-18,Web,Midwest,HomeCare,Completed,75.5
116745,2024-05-30,2024-05-30,Mobile,Midwest,SeniorCare,Completed,57.72
116746,2025-10-10,2025-10-10,Mobile,South,Supplies,Completed,84.43
116747,2024-10-23,2024-10-23,Partner,West,HomeCare,Completed,117.92
116748,2024-07-05,2024-07-05,Web,South,SeniorCare,Cancelled,61.47
116749,2025-04-09,2025-04-09,Mobile,South,Supplies,Completed,137.78
116750,2025-01-31,2025-01-31,Web,South,HomeCare,Completed,136.15
116751,2025-02-25,2025-02-25,Web,South,Supplies,Completed,129.62
116752,2024-06-10,2024-06-10,Mobile,Northeast,Hospice,Completed,40.99
116753,2025-06-12,2025-06-12,Web,South,HomeCare,Completed,64.87
116754,2024-05-20,2024-05-20,Mobile,South,SeniorCare,Completed,131.87
116755,2025-09-03,2025-09-03,Mobile,Northeast,HomeCare,Completed,48.2
116756,2024-11-05,2024-11-05,Web,South,HomeCare,Completed,72.3
116757,2024-10-26,2024-10-26,Partner,West,SeniorCare,Completed,48.55
116758,2024-10-10,2024-10-10,Web,Northeast,Hospice,Completed,127.57
116759,2024-11-05,2024-11-05,Partner,Midwest,HomeCare,Returned,75.1
116760,2025-05-01,2025-05-01,Mobile,Midwest,Supplies,Completed,35.06
